Date,Dow Jones Industrial Average,DJIA % Change,S&P 500,S&P % Change,NASDAQ Composite,NASDAQ % Change,NYSE COMPOSITE,NYSE % Change,Russell 2000,Russell % Change,CBOE Volatility Index,VIX % Change,Recession
6/8/2017,21182.5293,0.000417405,2433.790039,0.000267169,6321.759766,0.003863958,11678.9502,0.000961141,1415.609985,0.01346966,10.15999985,-0.02238541,No
6/9/2017,21271.9707,0.004213524,2431.77002,-0.000830334,6207.919922,-0.01817173,11744.73047,0.005616576,1421.709961,0.004299822,10.69999981,0.051785296,No
6/12/2017,21235.66992,-0.001707965,2429.389893,-0.000979242,6175.459961,-0.005242516,11746.45996,0.000147246,1419.209961,-0.001759994,11.46000004,0.068618991,No
6/13/2017,21328.4707,0.004360522,2440.350098,0.004501359,6220.370117,0.007246042,11796.79004,0.004275549,1425.98999,0.004765951,10.42000008,-0.095135671,No
6/14/2017,21374.56055,0.002158623,2437.919922,-0.000996327,6194.890137,-0.004104629,11779.80957,-0.001440451,1417.569946,-0.005922202,10.64000034,0.020893472,No
6/15/2017,21359.90039,-0.000686105,2432.459961,-0.00224211,6165.5,-0.004755544,11740.51953,-0.003340946,1410.079956,-0.005297691,10.89999962,0.024142239,No
6/16/2017,21384.2793,0.001140689,2433.149902,0.000283599,6151.759766,-0.002231055,11772.01953,0.002679423,1406.72998,-0.002378561,10.38000011,-0.048881866,No
6/19/2017,21528.99023,0.00674437,2453.459961,0.008312583,6239.009766,0.014083297,11833.33984,0.005195468,1418.079956,0.008035965,10.36999989,-0.000963877,No
6/20/2017,21467.14063,-0.002876986,2437.030029,-0.006719161,6188.029785,-0.008204732,11738.9502,-0.008008568,1402.969971,-0.010712416,10.85999966,0.046169272,No
6/21/2017,21410.0293,-0.002663952,2435.610107,-0.000582814,6233.950195,0.007393446,11696.28027,-0.003641524,1399.25,-0.002655019,10.75,-0.010180529,No
6/22/2017,21397.28906,-0.000595237,2434.5,-0.000455886,6236.689941,0.000439391,11712.51953,0.001387449,1404.540039,0.003773496,10.47999954,-0.02543712,No
6/23/2017,21394.75977,-0.000118213,2438.300049,0.001559699,6265.25,0.004568908,11733.2002,0.001764132,1414.780029,0.007264188,10.02000046,-0.044885493,No
6/26/2017,21409.55078,0.000691099,2439.070068,0.000315752,6247.149902,-0.002893148,11758.86035,0.002184581,1416.640015,0.001313819,9.899999619,-0.012048423,No
6/27/2017,21310.66016,-0.004629696,2419.379883,-0.008105586,6146.620117,-0.016222988,11716.91992,-0.003573085,1403.52002,-0.0093045,11.06000042,0.110800315,No
6/28/2017,21454.60938,0.006732087,2440.689941,0.008769501,6234.410156,0.014181616,11812.7998,0.008149728,1425.27002,0.015377902,10.02999973,-0.097754459,No
6/29/2017,21287.0293,-0.007841578,2419.699951,-0.008637217,6144.350098,-0.014550996,11739.98047,-0.006183522,1416.199951,-0.00638409,11.43999958,0.131535374,No
6/30/2017,21349.63086,0.002936515,2423.409912,0.001532058,6140.419922,-0.000639845,11761.7002,0.001848356,1415.359985,-0.000593289,11.18000031,-0.022989454,No
7/3/2017,21479.26953,0.006053812,2429.01001,0.002308168,6110.060059,-0.004956528,11835.71973,0.006273548,1426.680054,0.007966199,11.22000027,0.003571429,No
7/5/2017,21478.16992,-5.12E-05,2432.540039,0.001452224,6150.859863,0.006655284,11809.49023,-0.00221859,1420.150024,-0.004587588,11.06999969,-0.013459205,No
7/6/2017,21320.03906,-0.007389635,2409.75,-0.009412987,6089.459961,-0.010032486,11702.42969,-0.009106979,1400.810059,-0.013711834,12.53999996,0.124684813,No
7/7/2017,21414.33984,0.004413352,2425.179932,0.006382713,6153.080078,0.010393381,11752.98047,0.004310379,1415.839966,0.010672288,11.18999958,-0.113903047,No
7/10/2017,21408.51953,-0.000271832,2427.429932,0.000927336,6176.390137,0.003781198,11751.79004,-0.000101293,1408.469971,-0.005218982,11.10999966,-0.007174912,No
7/11/2017,21409.07031,2.57E-05,2425.530029,-0.000782987,6193.299805,0.002734051,11744.76953,-0.000597578,1413.050049,0.003246535,10.89000034,-0.020000605,No
7/12/2017,21532.14063,0.005732053,2443.25,0.007279051,6261.169922,0.010899025,11825.90039,0.006884079,1424.319946,0.007943945,10.30000019,-0.055701054,No
7/13/2017,21553.08984,0.000972454,2447.830078,0.001872829,6274.439941,0.002117172,11844.62012,0.001581692,1425.660034,0.000940419,9.899999619,-0.039609195,No
7/14/2017,21637.74023,0.003919837,2459.27002,0.004662616,6312.470215,0.006042848,11897.30957,0.004438522,1428.819946,0.002214003,9.510000229,-0.040190818,No
7/17/2017,21629.7207,-0.000370696,2459.139893,-5.29E-05,6314.430176,0.000310442,11890.50977,-0.000571704,1431.599976,0.001943792,9.819999695,0.032077191,No
7/18/2017,21574.73047,-0.002545583,2460.610107,0.000597678,6344.310059,0.004720839,11877.41992,-0.001101472,1427.609985,-0.002790976,9.890000343,0.007103089,No
7/19/2017,21640.75,0.003055367,2473.830078,0.005358258,6385.040039,0.006399403,11941.33984,0.005367204,1441.77002,0.009869832,9.789999962,-0.010162728,No
7/20/2017,21611.7793,-0.001339607,2473.449951,-0.000153671,6390,0.000776508,11944.49023,0.000263787,1442.349976,0.000402172,9.579999924,-0.021683869,No
7/21/2017,21580.07031,-0.001468286,2472.540039,-0.000367939,6387.75,-0.000352175,11924.59961,-0.001666643,1435.839966,-0.004523691,9.359999657,-0.02323233,No
7/24/2017,21513.16992,-0.003104916,2469.909912,-0.001064301,6410.810059,0.003603543,11904.70996,-0.001669344,1438.050049,0.001538043,9.430000305,0.007450875,No
7/25/2017,21613.42969,0.004649564,2477.129883,0.002918908,6412.169922,0.000212098,11965.71973,0.005111756,1450.390015,0.008544433,9.430000305,0,No
7/26/2017,21711.00977,0.004504628,2477.830078,0.000282624,6422.75,0.00164864,11964.91016,-6.77E-05,1442.280029,-0.005607281,9.600000381,0.017867009,No
7/27/2017,21796.55078,0.003932242,2475.419922,-0.000973162,6382.189941,-0.006335085,11963.23047,-0.000140395,1433.619995,-0.006022504,10.10999966,0.051761861,No
7/28/2017,21830.31055,0.00154766,2472.100098,-0.001342016,6374.680176,-0.001177368,11954.69043,-0.000714112,1429.26001,-0.003045876,10.28999996,0.017647547,No
7/31/2017,21891.11914,0.00278164,2470.300049,-0.000728411,6348.120117,-0.004175197,11967.66992,0.001085135,1425.140015,-0.00288677,10.26000023,-0.002919684,No
8/1/2017,21963.91992,0.003320068,2476.350098,0.002446121,6362.939941,0.002331801,12000.01953,0.002699437,1428.329956,0.002235834,10.09000015,-0.016708013,No
8/2/2017,22016.24023,0.00237927,2477.570068,0.000492527,6362.649902,-4.56E-05,11979.37012,-0.001722264,1412.900024,-0.010861552,10.27999973,0.018655385,No
8/3/2017,22026.09961,0.000447723,2472.159912,-0.002186042,6340.339844,-0.003512572,11956.51953,-0.001909317,1405.22998,-0.005443371,10.43999958,0.015444308,No
8/4/2017,22092.81055,0.003024145,2476.830078,0.001887321,6351.560059,0.001768091,11984.88965,0.002369964,1412.319946,0.005032728,10.02999973,-0.040063967,No
8/7/2017,22118.41992,0.001158501,2480.909912,0.001645845,6383.77002,0.005058374,11987.76953,0.000240264,1414.170044,0.001309114,9.930000305,-0.010020066,No
8/8/2017,22085.33984,-0.001496709,2474.919922,-0.002417352,6370.459961,-0.002087161,11949.96973,-0.003158179,1410.150024,-0.002846719,10.96000004,0.098691776,No
8/9/2017,22048.69922,-0.001660425,2474.02002,-0.000363675,6352.330078,-0.002849987,11929.45996,-0.001717778,1396.949951,-0.009404845,11.10999966,0.013593288,No
8/10/2017,21844.00977,-0.009326876,2438.209961,-0.014580219,6216.870117,-0.021555104,11771.59961,-0.01332115,1372.540039,-0.017628187,16.04000092,0.367240087,No
8/11/2017,21858.32031,0.00065491,2441.320068,0.001274757,6256.560059,0.006363939,11763.21973,-0.000712126,1374.22998,0.001230493,15.51000023,-0.033600668,No
8/14/2017,21993.71094,0.006174905,2465.840088,0.009993651,6340.22998,0.01328452,11856.05957,0.007861401,1394.310059,0.014506152,12.32999992,-0.229449681,No
8/15/2017,21998.99023,0.000240008,2464.610107,-0.000498933,6333.009766,-0.001139443,11843.48047,-0.001061548,1383.23999,-0.007971145,12.03999996,-0.023800874,No
8/16/2017,22024.86914,0.001175677,2468.110107,0.001419096,6345.109863,0.001908816,11868.86035,0.002140648,1383.530029,0.000209659,11.73999977,-0.025232642,No
8/17/2017,21750.73047,-0.012524889,2430.01001,-0.015557342,6221.910156,-0.019607457,11712.71973,-0.013242785,1358.939941,-0.017933284,15.55000019,0.281058856,No
8/18/2017,21674.50977,-0.003510437,2425.550049,-0.001837054,6216.529785,-0.00086512,11699.83008,-0.001101089,1357.790039,-0.000846534,14.26000023,-0.08660222,No
8/21/2017,21703.75,0.001348152,2428.370117,0.001161976,6213.129883,-0.000547063,11719.26953,0.001660137,1356.900024,-0.000655703,13.18999958,-0.077999496,No
8/22/2017,21899.89063,0.008996586,2452.51001,0.009891695,6297.47998,0.013484774,11805.29004,0.007313284,1371.540039,0.010731521,11.35000038,-0.150241157,No
8/23/2017,21812.08984,-0.004017247,2444.040039,-0.00345957,6278.410156,-0.003032762,11785.91992,-0.001642148,1369.73999,-0.001313291,12.25,0.07630816,No
8/24/2017,21783.40039,-0.001316166,2438.969971,-0.002076617,6271.330078,-0.001128323,11773.7998,-0.001028885,1373.880005,0.003017924,12.22999954,-0.001634025,No
8/25/2017,21813.66992,0.001388604,2443.050049,0.001671472,6265.640137,-0.000907706,11812.03027,0.00324182,1377.449951,0.002595071,11.27999973,-0.08086069,No
8/28/2017,21808.40039,-0.000241599,2444.23999,0.000486953,6283.02002,0.00277,11800.21973,-0.001000374,1382.22998,0.003464194,11.31999969,0.003539823,No
8/29/2017,21865.36914,0.002608833,2446.300049,0.000842467,6301.890137,0.00299885,11791.87988,-0.000707004,1383.680054,0.001048533,11.69999981,0.03301778,No
8/30/2017,21892.42969,0.001236833,2457.590088,0.004604532,6368.310059,0.010484527,11805.07031,0.001117978,1391.319946,0.005506242,11.22000027,-0.041890901,No
8/31/2017,21948.09961,0.002539657,2471.649902,0.005704673,6428.660156,0.009432005,11875.69043,0.005964363,1405.280029,0.009983694,10.59000015,-0.05778775,No
9/1/2017,21987.56055,0.001796306,2476.550049,0.001980578,6435.330078,0.001036991,11918.08008,0.003563092,1413.569946,0.005881789,10.13000011,-0.044408845,No
9/5/2017,21753.31055,-0.010710909,2457.850098,-0.007579458,6375.569824,-0.009329663,11827.15039,-0.007658813,1399.660034,-0.009889007,12.22999954,0.188390583,No
9/6/2017,21807.64063,0.002494441,2465.540039,0.003123842,6393.310059,0.002778669,11872.91992,0.003862401,1402.199951,0.001813023,11.63000011,-0.050303936,No
9/7/2017,21784.7793,-0.001048867,2465.100098,-0.000178452,6397.870117,0.000713,11879.61035,0.000563345,1398.670044,-0.00252058,11.55000019,-0.006902523,No
9/8/2017,21797.78906,0.000597017,2461.429932,-0.00148996,6360.189941,-0.005906899,11887.98047,0.000704331,1399.430054,0.000543233,12.11999989,0.048171518,No
9/11/2017,22057.36914,0.011838202,2488.110107,0.010780975,6432.259766,0.011267676,12010.26953,0.010234233,1414.829956,0.010944302,10.72999954,-0.121813458,No
9/12/2017,22118.85938,0.002783863,2496.47998,0.003358303,6454.279785,0.003417526,12057.12012,0.003893289,1423.459961,0.006081149,10.57999992,-0.014078095,No
9/13/2017,22158.17969,0.001776104,2498.370117,0.000756834,6460.189941,0.000915277,12055.17969,-0.000160949,1426.890015,0.002406761,10.5,-0.007590162,No
9/14/2017,22203.48047,0.00204234,2495.620117,-0.001101324,6429.080078,-0.004827259,12062.62012,0.000617007,1425.02002,-0.001311398,10.43999958,-0.005730715,No
9/15/2017,22268.33984,0.002916877,2500.22998,0.001845477,6448.470215,0.003011466,12080.13965,0.001451328,1431.709961,0.004683644,10.17000008,-0.026202324,No
9/18/2017,22331.34961,0.002825572,2503.870117,0.001454862,6454.640137,0.000956347,12111.4502,0.00258855,1441.079956,0.006523295,10.14999962,-0.00196855,No
9/19/2017,22370.80078,0.001765069,2506.649902,0.00110958,6461.319824,0.001034331,12131.73047,0.00167307,1440.400024,-0.000471932,10.18000031,0.002951374,No
9/20/2017,22412.58984,0.001866275,2508.23999,0.000634147,6456.040039,-0.000817471,12147.5,0.001299014,1445.420044,0.003479098,9.779999733,-0.040085585,No
9/21/2017,22359.23047,-0.002383615,2500.600098,-0.003050566,6422.689941,-0.005179109,12133.62988,-0.001142461,1444.180054,-0.000858243,9.670000076,-0.011311139,No
9/22/2017,22349.58984,-0.000431263,2502.219971,0.000647584,6426.919922,0.000658383,12151.7998,0.001496364,1450.780029,0.004559639,9.590000153,-0.008307412,No
9/25/2017,22296.08984,-0.00239665,2496.659912,-0.002224523,6370.589844,-0.008803344,12141.55957,-0.000843048,1451.959961,0.000812978,10.21000004,0.062646731,No
9/26/2017,22284.32031,-0.000528014,2496.840088,7.22E-05,6380.160156,0.001501137,12127.91992,-0.001124017,1456.859985,0.003369083,10.17000008,-0.003925418,No
9/27/2017,22340.71094,0.002527311,2507.040039,0.004076822,6453.259766,0.011392193,12157.65039,0.002448407,1484.810059,0.019003433,9.869999886,-0.029942376,No
9/28/2017,22381.19922,0.001810669,2510.060059,0.001203891,6453.450195,2.95E-05,12179.30957,0.001779942,1488.790039,0.002676878,9.550000191,-0.032958667,No
9/29/2017,22405.08984,0.001066872,2519.360107,0.003698263,6495.959961,0.006565537,12209.16016,0.002447928,1490.859985,0.001389389,9.510000229,-0.004197274,No
10/2/2017,22557.59961,0.006783863,2529.120117,0.003866519,6516.720215,0.003190776,12264.66016,0.004535466,1509.469971,0.012405452,9.449999809,-0.006329179,No
10/3/2017,22641.66992,0.00371999,2534.580078,0.002156511,6531.709961,0.002297556,12302.87988,0.003111402,1511.969971,0.00165484,9.510000229,0.006329179,No
10/4/2017,22661.64063,0.000881645,2537.73999,0.001245944,6534.629883,0.000446938,12304.66992,0.000145487,1507.76001,-0.002788305,9.630000114,0.012539337,No
10/5/2017,22775.39063,0.00500694,2552.070068,0.005630904,6585.359863,0.007733273,12338.92969,0.002780421,1512.089966,0.002867665,9.18999958,-0.046767347,No
10/6/2017,22773.66992,-7.56E-05,2549.330078,-0.001074211,6590.180176,0.000731706,12317.69043,-0.001722804,1510.219971,-0.001237461,9.649999619,0.048841985,No
10/9/2017,22761.07031,-0.000553406,2544.72998,-0.001806064,6579.72998,-0.001586981,12293.9502,-0.001929188,1503.560059,-0.004419648,10.32999992,0.0680944,No
10/10/2017,22830.67969,0.003053598,2550.639893,0.00231972,6587.25,0.001142254,12346.58984,0.004272611,1508.01001,0.002955239,10.07999992,-0.024499021,No
10/11/2017,22872.89063,0.001847162,2555.23999,0.001801883,6603.549805,0.002471391,12362.05957,0.001252171,1506.920044,-0.000723046,9.850000381,-0.023081761,No
10/12/2017,22841.00977,-0.0013948,2550.929932,-0.001688177,6591.509766,-0.001824932,12338.74023,-0.001888145,1505.160034,-0.001168634,9.909999847,0.006072839,No
10/13/2017,22871.7207,0.001343649,2553.169922,0.000877722,6605.799805,0.0021656,12352,0.001074068,1502.660034,-0.001662334,9.609999657,-0.030740146,No
10/16/2017,22956.96094,0.003719956,2557.639893,0.001749223,6624,0.002751396,12359.51953,0.000608585,1502.680054,1.33E-05,9.909999847,0.030740146,No
10/17/2017,22997.43945,0.001761682,2559.360107,0.000672353,6623.660156,-5.13E-05,12349.96973,-0.000772966,1497.5,-0.003453166,10.31000042,0.039570006,No
10/18/2017,23157.59961,0.006940122,2561.26001,0.00074206,6624.220215,8.46E-05,12371.01953,0.001702991,1505.140015,0.005088876,10.06999969,-0.023553663,No
10/19/2017,23163.03906,0.000234861,2562.100098,0.000327944,6605.069824,-0.002895152,12380.32031,0.000751538,1502.040039,-0.002061717,10.05000019,-0.001988023,No
10/20/2017,23328.63086,0.007123534,2575.209961,0.005103796,6629.049805,0.003623967,12430.51953,0.004046561,1509.25,0.004788629,9.970000267,-0.007992043,No
10/23/2017,23273.96094,-0.002346219,2564.97998,-0.003980396,6586.830078,-0.006389264,12384.41992,-0.003715477,1497.48999,-0.007822472,11.06999969,0.104658108,No
10/24/2017,23441.75977,0.007183858,2569.129883,0.001616601,6598.430176,0.001759556,12404.99023,0.001659605,1500.420044,0.001954732,11.15999985,0.008097225,No
10/25/2017,23329.46094,-0.004802058,2557.149902,-0.004673956,6563.890137,-0.005248333,12336.58008,-0.00552999,1493.47998,-0.004636144,11.22999954,0.006252784,No
10/26/2017,23400.85938,0.003055767,2560.399902,0.001270139,6556.77002,-0.001085329,12352.42969,0.001283941,1497.459961,0.00266136,11.30000019,0.006214015,No
10/27/2017,23434.18945,0.001423296,2581.070068,0.00804061,6701.259766,0.021797427,12366.42969,0.001132738,1508.319946,0.007226099,9.800000191,-0.142420337,No
10/30/2017,23348.74023,-0.003653013,2572.830078,-0.003197577,6698.959961,-0.000343249,12319.46973,-0.003804602,1490.900024,-0.011616432,10.5,0.068992852,No
10/31/2017,23377.24023,0.001219878,2575.26001,0.000944013,6727.669922,0.004276576,12341.00977,0.001746928,1502.530029,0.007770393,10.18000031,-0.030950216,No
11/1/2017,23435.00977,0.002468139,2579.360107,0.001590844,6716.529785,-0.001657241,12362.87988,0.001770581,1492.780029,-0.0065102,10.19999981,0.00196266,No
11/2/2017,23516.25977,0.003461039,2579.850098,0.000189948,6714.939941,-0.000236734,12372.95996,0.000815018,1496.550049,0.002522319,9.930000305,-0.026827193,No
11/3/2017,23539.18945,0.000974581,2587.840088,0.003092289,6764.439941,0.007344585,12373.05957,8.05E-06,1494.910034,-0.001096465,9.140000343,-0.082900086,No
11/6/2017,23548.41992,0.000392055,2591.129883,0.001270444,6786.439941,0.003247024,12400.92969,0.002249951,1497.959961,0.002038129,9.399999619,0.028049226,No
11/7/2017,23557.23047,0.000374076,2590.639893,-0.000189121,6767.779785,-0.002753411,12371.25,-0.002396213,1479.089966,-0.012677146,9.890000343,0.050814532,No
11/8/2017,23563.35938,0.000260137,2594.379883,0.001442614,6789.120117,0.003148264,12384.71973,0.001088201,1481.72998,0.0017833,9.779999733,-0.011184724,No
11/9/2017,23461.93945,-0.004313427,2584.620117,-0.003768981,6750.049805,-0.005771465,12339.66016,-0.003644955,1475.02002,-0.004538748,10.5,0.0710358,No
11/10/2017,23422.21094,-0.001694753,2582.300049,-0.000898047,6750.939941,0.000131862,12322.59961,-0.001383535,1475.27002,0.000169475,11.28999996,0.072542117,No
11/13/2017,23439.69922,0.000746375,2584.840088,0.000983151,6757.600098,0.000986066,12316.82031,-0.00046911,1475.069946,-0.000135628,11.5,0.018429661,No
11/14/2017,23409.4707,-0.001290461,2578.870117,-0.002312281,6737.870117,-0.002923943,12280.11035,-0.002984924,1471.26001,-0.002586226,11.59000015,0.007795635,No
11/15/2017,23271.2793,-0.005920719,2564.620117,-0.005540999,6706.209961,-0.004709912,12220.33984,-0.004879145,1464.089966,-0.004885317,13.13000011,0.124757026,No
11/16/2017,23458.35938,0.008006956,2585.639893,0.008162653,6793.290039,0.012901409,12303.28027,0.006764152,1486.880005,0.015446102,11.76000023,-0.110195735,No
11/17/2017,23358.24023,-0.004277086,2578.850098,-0.002629417,6782.790039,-0.001546839,12302.88965,-3.17E-05,1492.819946,0.003986944,11.43000031,-0.028462457,No
11/20/2017,23430.33008,0.003081518,2582.139893,0.00127487,6790.709961,0.001166968,12320.76953,0.001452252,1503.400024,0.007062313,10.64999962,-0.070681648,No
11/21/2017,23590.83008,0.00682674,2599.030029,0.006519839,6862.47998,0.010513394,12385.88965,0.005271475,1518.890015,0.010250589,9.729999542,-0.090346007,No
11/22/2017,23526.17969,-0.00274425,2597.080078,-0.000750543,6867.359863,0.000710843,12390.82031,0.000398008,1516.76001,-0.001403327,9.880000114,0.015298674,No
11/24/2017,23557.99023,0.00135122,2602.419922,0.002053984,6889.160156,0.003169451,12421.92969,0.002507533,1519.160034,0.001581085,9.670000076,-0.021484206,No
11/27/2017,23580.7793,0.000966893,2601.419922,-0.000384332,6878.52002,-0.001545669,12390.78027,-0.002510765,1513.310059,-0.003858229,9.869999886,0.020471525,No
11/28/2017,23836.71094,0.010794925,2627.040039,0.009800332,6912.359863,0.004907578,12520.23047,0.010393104,1536.430054,0.015162235,10.02999973,0.016080733,No
11/29/2017,23940.67969,0.004352222,2626.070068,-0.000369294,6824.390137,-0.012808114,12561.32031,0.003276502,1542.300049,0.003813262,10.69999981,0.064663149,No
11/30/2017,24272.34961,0.013758735,2647.580078,0.008157587,6873.970215,0.007238866,12627.7998,0.005278441,1544.140015,0.00119229,11.27999973,0.052787498,No
12/1/2017,24231.58984,-0.001680679,2642.219971,-0.002026583,6847.589844,-0.003845103,12614.55957,-0.001049049,1537.02002,-0.004621641,11.43000031,0.013210283,No
12/4/2017,24290.05078,0.002409686,2639.439941,-0.001052711,6775.370117,-0.010602748,12634.88965,0.001610339,1532.410034,-0.003003808,11.68000031,0.021636499,No
12/5/2017,24180.64063,-0.004514495,2629.570068,-0.003746391,6762.209961,-0.001944241,12567.16016,-0.005374932,1516.76001,-0.010265194,11.32999992,-0.030423936,No
12/6/2017,24140.91016,-0.001644421,2629.27002,-0.000114112,6776.379883,0.002093265,12532.42969,-0.002767415,1508.880005,-0.00520883,11.02000046,-0.027742223,No
12/7/2017,24211.48047,0.002919002,2636.97998,0.002928067,6812.839844,0.005366025,12568.98047,0.002912251,1520.469971,0.007651821,10.15999985,-0.081253418,No
12/8/2017,24329.16016,0.004848717,2651.5,0.005491202,6840.080078,0.003990395,12643.05957,0.005876503,1521.719971,0.000821776,9.579999924,-0.058780843,No
12/11/2017,24386.0293,0.002334761,2659.98999,0.003196842,6875.080078,0.005103852,12668.21973,0.00198806,1519.839966,-0.001236211,9.340000153,-0.025371315,No
12/12/2017,24504.80078,0.00485865,2664.110107,0.001547724,6862.319824,-0.00185774,12697.78027,0.002330722,1516.119995,-0.002450607,9.920000076,0.06024666,No
12/13/2017,24585.42969,0.00328493,2662.850098,-0.000473069,6875.799805,0.001962421,12699.48047,0.000133888,1524.449951,0.005479221,10.18000031,0.025872113,No
12/14/2017,24508.66016,-0.003127447,2652.01001,-0.004079168,6856.529785,-0.002806521,12629.07031,-0.005559761,1506.949951,-0.011545949,10.48999977,0.029997359,No
12/15/2017,24651.74023,0.005820965,2675.810059,0.008934313,6936.580078,0.011607417,12699.67969,0.005575448,1530.420044,0.015454528,9.420000076,-0.107587304,No
12/18/2017,24792.19922,0.005681561,2690.159912,0.005348478,6994.759766,0.008352395,12785.82031,0.006759997,1548.920044,0.012015706,9.529999733,0.011609593,No
12/19/2017,24754.75,-0.001511666,2681.469971,-0.003235498,6963.850098,-0.004428767,12747.54004,-0.002998454,1536.75,-0.007888145,10.02999973,0.051135885,No
12/20/2017,24726.65039,-0.001135765,2679.25,-0.000828236,6960.959961,-0.000415106,12747.5498,7.66E-07,1540.079956,0.002164538,9.720000267,-0.031394929,No
12/21/2017,24782.28906,0.002247622,2684.570068,0.001983687,6965.359863,0.000631883,12800.20996,0.004122493,1547.109985,0.00455433,9.619999886,-0.010341393,No
12/22/2017,24754.06055,-0.001139709,2683.340088,-0.000458271,6959.959961,-0.000775552,12797.44043,-0.000216389,1542.930054,-0.002705424,9.899999619,0.028690466,No
12/26/2017,24746.21094,-0.000317154,2680.5,-0.001058976,6936.25,-0.003412439,12808.90039,0.000895088,1544.22998,0.00084215,10.25,0.034742987,No
12/27/2017,24774.30078,0.001134473,2682.620117,0.000790628,6939.339844,0.000445364,12821.99023,0.001021411,1543.939941,-0.000187839,10.47000027,0.021236345,No
12/28/2017,24837.50977,0.002548144,2687.540039,0.001832319,6950.160156,0.001558057,12853.08984,0.002422553,1548.930054,0.003226852,10.18000031,-0.028089009,No
12/29/2017,24719.2207,-0.004773894,2673.610107,-0.005196632,6903.390137,-0.006752088,12808.83984,-0.003448692,1535.51001,-0.008701825,11.03999996,0.081099996,No
1/2/2018,24824.00977,0.004230214,2695.810059,0.008269079,7006.899902,0.014882749,12902.71973,0.007302576,1550.01001,0.009398809,9.770000458,-0.122208524,No
1/3/2018,24922.67969,0.003966899,2713.060059,0.006378433,7065.529785,0.008332637,12957.28027,0.004219692,1552.579956,0.001656646,9.149999619,-0.065562675,No
1/4/2018,25075.13086,0.006098333,2723.98999,0.004020543,7077.910156,0.001750688,13028.45996,0.005478379,1555.719971,0.002020407,9.220000267,0.007621229,No
1/5/2018,25295.86914,0.008764555,2743.149902,0.007009146,7136.560059,0.008252187,13103.23047,0.005722608,1560.01001,0.002753796,9.220000267,0,No
1/8/2018,25283,-0.000508874,2747.709961,0.001660964,7157.390137,0.002914533,13114.34961,0.00084822,1561.810059,0.001153205,9.520000458,0.03201983,No
1/9/2018,25385.80078,0.00405776,2751.290039,0.001302083,7163.580078,0.000864458,13120.83984,0.000494773,1560.099976,-0.001095536,10.07999992,0.057158358,No
1/10/2018,25369.13086,-0.000656879,2748.22998,-0.001112846,7153.569824,-0.001398359,13106.59961,-0.001085903,1559.800049,-0.000192267,9.819999695,-0.026132163,No
1/11/2018,25574.73047,0.008071659,2767.560059,0.007009026,7211.779785,0.008104262,13210.76953,0.00791648,1586.790039,0.017155493,9.880000114,0.006091432,No
1/12/2018,25803.18945,0.008893333,2786.23999,0.006726926,7261.060059,0.006810061,13294.32031,0.006304529,1591.969971,0.003259093,10.15999985,0.027945904,No
1/16/2018,25792.85938,-0.000400421,2776.419922,-0.003530713,7223.689941,-0.005159937,13246.86035,-0.00357633,1572.969971,-0.012006691,11.65999985,0.137705741,No
1/17/2018,26115.65039,0.012437081,2802.560059,0.009371006,7298.279785,0.01027278,13352.38965,0.007934799,1586.660034,0.008665666,11.90999985,0.021214203,No
1/18/2018,26017.81055,-0.003753442,2798.030029,-0.001617698,7296.049805,-0.000305595,13315.91016,-0.002735796,1576.72998,-0.00627813,12.22000027,0.025695605,No
1/19/2018,26071.7207,0.002069904,2810.300049,0.004375648,7336.379883,0.005512438,13384.45996,0.005134757,1597.630005,0.013168215,11.27000046,-0.080929607,No
1/22/2018,26214.59961,0.005465264,2832.969971,0.008034364,7408.029785,0.009719001,13470.37012,0.006398138,1605.170044,0.004708413,11.02999973,-0.02152556,No
1/23/2018,26210.81055,-0.000144551,2839.129883,0.002172005,7460.290039,0.007029775,13474.11035,0.000277625,1610.709961,0.003445354,11.10000038,0.006326334,No
1/24/2018,26252.11914,0.001574773,2837.540039,-0.000560133,7415.060059,-0.006081217,13507.66016,0.002486851,1601.77002,-0.005565771,11.47000027,0.032789812,No
1/25/2018,26392.78906,0.005344116,2839.25,0.000602439,7411.160156,-0.000526082,13512.66016,0.000370092,1601.670044,-6.24E-05,11.57999992,0.009544511,No
1/26/2018,26616.71094,0.008448418,2872.870117,0.011771638,7505.77002,0.012685067,13637.01953,0.009161083,1608.060059,0.003981658,11.07999992,-0.044137791,No
1/29/2018,26439.48047,-0.006680884,2853.530029,-0.006754736,7466.509766,-0.005244404,13524.65039,-0.008274144,1598.109985,-0.006206849,13.84000015,0.222421287,No
1/30/2018,26076.89063,-0.01380886,2822.429932,-0.010958643,7402.47998,-0.00861258,13375.50977,-0.01108857,1582.819946,-0.009613639,14.78999996,0.066388313,No
1/31/2018,26149.39063,0.002776382,2823.810059,0.000488866,7411.47998,0.00121507,13367.95996,-0.00056461,1574.97998,-0.004965471,13.53999996,-0.088303009,No
2/1/2018,26186.71094,0.001426179,2821.97998,-0.000648299,7385.859863,-0.003462804,13381.96973,0.001047462,1579.869995,0.003100001,13.47000027,-0.005183254,No
2/2/2018,25520.96094,-0.025751954,2762.129883,-0.02143668,7240.950195,-0.019814903,13085.34961,-0.022415004,1547.27002,-0.020850461,17.30999947,0.250819328,No
